,text,target
4281,kangen kuliah offline,Positives
4282,yaa allah nonton roommate gumiho malah kangen kuliah offline kangen bingung make baju apa kangen bawa bawa tas kangen bingung mau jajan apa klo istirahat kangen suasana loh,Positives
4283,kangen masa sekolah kuliah offline sih,Positives
4284,law school bikin ken kuliah offline,Positives
4285,kangen masa sekolah kuliah offline sih,Positives
4286,ayoo ndang kuliah offline,Positives
4287,pgn kuliah offline plis dah cape kulon gin,Positives
4288,gooww moga kuliah offline,Positives
4289,kangen kuliah offline,Positives
4290,kuliah offline aja plis aku lupa absen mulu,Positives
4291,gua pas awal kuliah ngekos bener rasa plong pas jauh rumah lebih produktif tiba corona suruh balik rumah semenjak corona bener rasa betah rumah ken cepet ngekos kampus offline offline anjir,Positives
4292,materi daring hampir masuk semua harap bgt kuliah offline,Positives
4293,pgn kuliah offline blm siap mental bnrbnr kuliah offline biar gue diprioritasin aja gitu capek bgt lah kyk gin kira ngapa hidup padahal nugas nugas terus anjeng,Positives
4294,kuliah offline kapan yaampun aku udah gakuat ken tatap muka kamu,Positives
4295,ken kuliah offline ken nongkrong kampus sampe sore buat wifian ken pus malem malem buat nugas,Positives
4296,mau kuliah offline deh,Positives
4297,kangen kuliah offline cerita,Positives
4298,anjir sekian kali sama kaya doi wkwk bikin gua makin kangen kuliah offline soal gua ngoleksi banyak scarf panjang motif batik selalu gua pake jadi ikat pinggang tiap hari rabu event rabudaya semenjak pandemi gapernah make ini lagi,Positives
4299,ayo dong kuliah offline,Positives
4300,please cepat kuliah offline makin lama makin sikit waktu aku buat main,Positives
4301,kangen kuliah offline kangen makan burjo,Positives
4302,allah ken kuliah offline,Positives
4303,kapan kuliah offline ajg,Positives
4304,ken kuliah offline ken pus cuma buat ngerangkum pls,Positives
4305,cepet lah kuliah offline bgstt,Positives
4306,kangen kuliah offline meski rindu tidur kelas langsung,Positives
4307,ken kuliah offline,Positives
4308,ampe bawa mimpi anjir sangking kangen nya kuliah offline,Positives
4309,bangett kuliah online lebih bikin pusing pada kuliah offline walaupun aku blm ngerasain kuliah offline aku kuliah online tuh bener enak efektif,Positives
4310,yaallah ken kuliah offline capek kulon trs,Positives
4311,cokk rasa anjengg kyknya kudu kuliah offline aja deh biar gak bego gin,Positives
4312,baca komen udah tebak banyak pro kontra aku tim kuliah offline,Positives
4313,plis mau sekolah offline ntar kuliah malah makin bego,Positives
4314,plislah ken kuliah offline,Positives
4315,kangen bgt sih masa kuliah offline tiap balik kuliah main tugas byk gadipikirin wkwk ahh kgn bangett,Positives
4316,pgn kuliah offline pgn kabur rmh dgn gaya,Positives
4317,kangen kuliah offline,Positives
4318,jujur kangen kuliah offline soal beneran gak masuk blas kalo online gin isi tidur doang,Positives
4319,kangen kuliah offline,Positives
4320,moga pas masuk kuliah langgung offline,Positives
4321,fuck gue mau kuliah offline,Positives
4322,aamiin sama mau kuliah offline,Positives
4323,alas aku ken kuliah offline tuh sebenernya bukan karna kelas biar lebih mudah ngurus organisasi,Positives
4324,kapan mulai kuliah offline ken cepet cabut rumah tetep punya duit buat tahan hidup,Positives
4325,ken kuliah offline soal gara kulon otak malas berfikir takut offline wkwk takut planga plongo takut tyda sosial benar wkwkwkwk,Positives
4326,yaallah aku pgn kuliah offline,Positives
4327,aku bener lebih milih offline online rebah terus makin bego udh otw kuliah kalo sampe besok gapaham sama materi berabe njir,Positives
4328,ketemu orang aja skrng awkward bgt ntr kuliah offline siap bneran mau offline,Positives
4329,asiknyaa kuliah offline,Positives
4330,plss moga kuliah offline,Positives
4331,yeay besok kuliah offline wkwk,Positives
4332,gatau kalo kalian yha ken kuliah offline nggih monggo kalo dah garap skripsi rumah aja nang nonton monsta eks slash esefnain joget joget kalo dah stress,Positives
4333,enak offline nder wkwkw kalo rumah goda kasur bom panggil suruh bantuin kerja rumah maksud kurang batas waktu kalo kuliah lama jam kuliah kan fokus kuliah aja bates giat gak blur,Positives
4334,jujur sih ken kuliah offline krn kuliah online ada rmh kaya gin bener nganggu apa lgi ngeliat sistem skl adek slm pandemi tuh yaampun gemes bgt tpi ngeliat masyarakat peduli bgt vaksin blm seluruh jdi ngeri sendiri aja,Positives
4335,yes saat kuliah offline,Positives
4336,allah kangen bgt masuk kuliah offline kangen bgt telat masuk lari parkir kelas naik tangga ngos ngendap buka pintu biar tau dosen,Positives
4337,plis semester depan kuliah offline ken balik jktt,Positives
4338,kuliah online udah bosen bgt mudeng kadang jaring jenuh pokok overthingking pas mau uts uas allahh mau offline,Positives
4339,cookk aku kangen kuliah offline mlebu kelas gae sragam sma yoga gae sragam pramuka juan karo mas angga gae batik aku karo sambu gae sragam purih abu abu,Positives
4340,pgn banget kuliah offline,Positives
4341,muter playlist seventeen bener lagu nya memori bgt dah sering bgt gue puter pas coolyeah offline kangen kuliah dah,Positives
4342,ken kuliah offline,Positives
4343,kangen kuliah offline,Positives
4344,kalo kuliah offline udh jelas pgn cepet offline baru ngerasain kampus semester sekarang tiba udah semester aja,Positives
4345,kalo kuliah offline bakal meet sama rieke gasabarr kpn,Positives
4346,kangen kuliah offline,Positives
4347,sama gajadi kuliah offline,Positives
4348,semangatt yaa aku kangen kuliah offline udah suntuk rumah ngga temen sambat nugas,Positives
4349,kangen bgt kuliah offline bareng temen leseh lorong bahkan sampe tidur krn nunggu kelas brikutnya main kartu nyari tmpt duduk kosong kantin fst tertawa receh ttg apa ajar bareng mcd bawa makan pus bikin laprak pas kls msh banyak,Positives
4350,tbh aku bener kangen kuliah offline bukan lecture nya suasana bener ngangenin bayangin aja aku akhir kuliah offline semester feb mar tau skrg udah smt mikirin judul skripsi like wooww time sure flies,Positives
4351,cuma ken kuliah offline biar lebih efektif nggak kuliah ttp patuh atur sehat,Positives
4352,ken kuliah offline bantu aminin please,Positives
4353,aku oen kuliah offline plis gamau online ken koss,Positives
4354,kapan kuliah offline lagi,Positives
4355,kangen kuliah offline kalo sabtu kuliah sore pulang nongkrong sebrang kampus,Positives
4356,hmm rindu kuliah offline,Positives
4357,ken kuliah offline,Positives
4358,pls dums coronce cepet ilang aku mau kuliah offline,Positives
4359,ken kuliah offline,Positives
4360,ken kuliah offline,Positives
4361,jadi kangen kuliah offline,Positives
4362,capek euy udh stay home gue mau kuliah offline kali,Positives
4363,oiya mau bilang tadi gue alfamidi buat beli tepung panir yaa cukup kaget sih jalan sepi sepi bgt ppkm semogaa jalan mulus dan corona segera hempas aamiin biar kuliah offline plis suntuk bats gua rumah mulu,Positives
4364,kangen kuliah offline corona ilang dong,Positives
4365,ken kuliah offline,Positives
4366,aamiin ken kuliah offline hiks,Positives
4367,kangen bgt kuliah offline,Positives
4368,lockdown lagi kuliah offline yaa,Positives
4369,hadeh anjg patuhin prokes ngapa gua cuma ken kuliah offline,Positives
4370,kangen del gue ken kuliah offline bgt,Positives
4371,ken kuliah offline kangen,Positives
4372,amiinn moga corona cepet kelar yaa biar kuliah nya offline biar materi nya masuk otakk wkwk semangatt abahh,Positives
4373,kangen kuliah sekolah offline cape bgt pls sepaneng tau daring tuh,Positives
4374,moga kuliah offline yaa males bgt gue kuliah online asli,Positives
4375,ken kuliah offline biar lihat kating ganteng,Positives
4376,kangen kuliah offline,Positives
4377,pak japan kampus maha santuy didik dadak jadi kangen kuliah offline,Positives
4378,ampun gue ken kuliah offline kalo online terus gin kembang gue nya mah dikit mager rebah trs pls lah,Positives
4379,mau kuliah offline,Positives
4380,kuliah offline pls okk offlinee gue takut gapunya tmen onlinee,Positives
4381,kangen banget kuliah offline jajan sama anak ngebut kerjain lapor,Positives
4382,harap bgt kuliah offline karna jujur gabisa bgt kalo suruh sksd online,Positives
4383,cepet udahan aku ken kuliah offline terus jalan jalan bandung hampura lamun ieu sakalimat jadi saparagraf,Positives
4384,gabut pen kuloff kuliah offline,Positives
4385,gasabar kuliah offline mau liat kating tarik hati aku ngga,Positives
4386,udaah emosi bgt gue anjengg klo pikir masyarakat begini kapan covid kelarr gue mau kuliah offline tolong bgt,Positives
4387,kangen kuliah offline kangen kuliah offline kangen kuliah offline,Positives
4388,yatuhan ken kuliah offline,Positives
4389,kangen kuliah offline kangen kuliah offline kangen kuliah offline,Positives
4390,offline stress bgt kuliah online jenuh,Positives
4391,sumpah halu bgt mimpi berangkat jakarta buat kuliah huhu pgn offline segera masa bom aja ketemu dah ganti temen kelas mana temenku baik baik bgt,Positives
4392,pak kalo kuota udah kaga kasih ken kuliah offline dong pak buru pak,Positives
4393,ayoo cepat kuliah offline biar kaburr rumah,Positives
4394,ken deh kuliah offline,Positives
4395,kangen kuliah offline bgt pls,Positives
4396,aku jawa malah ken offline dah utama kuliah offline,Positives
4397,rasa kuliah offline gimana sih pen ngrasain,Positives
4398,ken kuliah offline,Positives
4399,ken kuliah offline,Positives
4400,allah mau kuliah offline,Positives
4401,yatuhan ken kuliah offline,Positives
4402,asli mau banget kuliah offline woe,Positives
4403,kangen kuliah offline plis,Positives
4404,rindu kuliah offline harap segera kuliah offline,Positives
4405,aku kangen kuliah offline skrg gabisa nginep kampus,Positives
4406,gua ken kuliah offline allah,Positives
4407,kuliah offline kalo online mah mana capek,Positives
4408,aamiin skskskk ken kuliah offline,Positives
4409,kangen kuliah offline kangen ngomong manusia,Positives
4410,ken kuliah offline,Positives
4411,kalo kuliah offline hari harus costume day kangen kuliah udh mau sidang,Positives
4412,random banget tiba kangen kuliah offline terus abis kelas siang buru jajan koperasi beli piscok risol kembali buat borong permen biar ngantuk pas kelas terus kadang mam bunyi dosen saking lapernya,Positives
4413,kapan sih kuliah offline hidup makin sulit aja,Positives
4414,pliss dehh ken kuliah offline cape kena mental taun rumah,Positives
4415,ken kuliah offline ketemu temen baru asik kyk nya,Positives
4416,pgn kuliah offline,Positives
4417,allah sedih gak jadi kuliah offline,Positives
4418,ken kuliah offline,Positives
4419,another lockdown aka ppkm mikro darurat cepetan kelar vid nya fak gua ken kuliah offline,Positives
4420,kok kangen kuliah offline yaa,Positives
4421,kapan kuliah offline capek bgt gila sama isi rumah mau menang sendiri semua,Positives
4422,moga september kuliah offline huhuhu,Positives
4423,aku kuliah offline,Positives
4424,liat law school trus kangen kuliah offline,Positives
4425,aku kangen kuliah offline arghh corona anjing,Positives
4426,enak kuliah offline udh tinggal semester lulus moga smt lanjut kuliah offline,Positives
4427,plis lah smt depan udah kuliah offline masa gue pernah ngerasain hidup kampus gamau wisuda online gue dah harap punya hidup ngampus pas dah dapet kok jadi kayak gin,Positives
4428,tbh aing ken kuliah offline ken mobilitas moga waktu lulus lalu cari kerja udah offline sih,Positives
4429,aku pgn kuliah offline,Positives
4430,kangen bgt kuliah offline lol,Positives
4431,allah ken kuliah offline thn,Positives
4432,ken kuliah offline,Positives
4433,ken kuliah offline cok mosok dadi sarjana rumah,Positives
4434,anjir pis kangen kuliah offline wkwk,Positives
4435,aku salah satu kaum pgn kuliah offline ttp lanjut salah satu sebab udh males cari kos lagee,Positives
4436,ken kuliah offline biar punya temen huekk,Positives
4437,ken ngerasain kuliah offline anjir,Positives
4438,gas kuliah offline,Positives
4439,kangen kuliah offline dah,Positives
4440,pgn kuliah offline,Positives
4441,iya semua mas tak simpenn wkwkwkwk aku ken kuliah offline,Positives
4442,kgn bgt kuliah offline,Positives
4443,iyaa moga jdi offline gmau kuliah online,Positives
4444,allah winda kangen kuliah offline,Positives
4445,kangen kuliah offline stress banget kalau tang tung tang tung udah kaya mau ngadepin malaikat maut,Positives
4446,ken bgt balik kuliah offline skincare gua udah abis gada duit buat beli gadikasih duit anjir,Positives
4447,lebih kangen kuliah offline sih,Positives
4448,ive fallen love again mau cepet kuliah offline,Positives
4449,plis jadiin kuliah offline huwa prodi gue segera kirim kuisionernya mau gue isi,Positives
4450,kangen kuliah offline,Positives
4451,allah pgn kuliah offline,Positives
4452,gamau pacar mau kuliah offline,Positives
4453,jalan jalan bener bener setan heh mau kuliah offline plis,Positives
4454,wkwk skg jadi kangen kuliah offline kgn kumpul temen kelas kgn main kosan temen sampe pagi kgn bolos kelas trs malah layap sampe jogja kgn bgtt,Positives
4455,kapan aku kuliah offline allah,Positives
4456,jujur ken kuliah offline aja,Positives
4457,vaksin buat bawah sih gua blm tpi kalo mau kuliah offline suruh vaksin,Positives
4458,ayo dong kuliah offline aku duitt,Positives
4459,ken woobin vlive aku ken kuliah offline,Positives
4460,pgn kuliah offline bgt,Positives
4461,moga situasi lebih baik semester depan kuliah udah offline gila lama lama gua kalo kuliah daring terus,Positives
4462,pgn kuliah offline biar dpt sangu banyk klo gin mah,Positives
4463,ken balik kuliah offline aja pliss,Positives
4464,allah mau nabung duit darimana gaada pasu moga aja kuliah offline jadi dpt duit jajan gpp jajan gue,Positives
4465,kangen masa kuliah offline ngerem sendiri kosan allah,Positives
4466,ngeliat portal jadi kangen nilai kuliah offline,Positives
4467,allah aku ken kuliah offline,Positives
4468,kangen bgt sama vibes nya kuliah offline,Positives
4469,allah ken kuliah offline biar cepet move,Positives
4470,pgn kuliah offline pls,Positives
4471,ken kuliah offline biar kalo pulang ngampus mampir dlu,Positives
4472,ken cepet cepet kuliah offline sumpa,Positives
4473,mau kuliah offline,Positives
4474,kuliah offline sih gasabar bgt praktikum,Positives
4475,pliss ken banget kuliah offline,Positives
4476,saking kangen nya ken kuliah offline sampe bawa mimpi segala gak tuh,Positives
4477,bangett udh kangen giat ada bayang bayang pandemi ken kuliah offline soal kemarin baru ngerasain cuma semester lebih minggu,Positives
4478,kapan kuliah offline,Positives
4479,kapan kuliah offline sih bangsat,Positives
4480,ken kuliah offline rumah kira tetangga nganggur rada brner kalau kuliah main doang,Positives
4481,harus bilang sih sekarang jujur kangen kuliah offline sambil subsidi orang tua,Positives
4482,yaallah mau kuliah offline,Positives
4483,makanya yuk kencengin doa pandemi kelar tuhan kasihan yang kuliah offline,Positives
4484,yaallah mau kuliah offline,Positives
4485,gasabar plis bgt ken kuliah offline,Positives
4486,sedih bgt dilema sebenernya ken kuliah offline lagi zona merah tuh kayak kalik cari mati,Positives
4487,ken kuliah offline kuat anjir rumah terus liat sama bonyok,Positives
4488,vaksin udh siap udh siap kuliah offline,Positives
4489,sabar mau kuliah offline punya uang jajan bisa nabung,Positives
4490,angkat can relate alias gue ken kuliah offline astagaa,Positives
4491,allah bahagia bgt kek klo kuliah offline,Positives
4492,tim ken kuliah offline,Positives
4493,cuma mau kuliah offline,Positives
4494,sumpah kangen bgt ken kuliah offline,Positives
4495,ken kuliah offline aja,Positives
4496,tbtb ken kuliah offline,Positives
4497,corona buru udahan pliss mau kuliah offline aja,Positives
4498,kangen sama kuliah offline,Positives
4499,ken kuliah offline pgn ngerasain maba abis udah online aja,Positives
4500,ken kuliah sekolah offline,Positives
4501,nga mau tau pokok aku ken kuliah offline,Positives
4502,gokill zona nyaman sama aku nyanyi zona nyaman bitter love sama love you but letting sama jogja yaallah kangen vibes kuliah offline asli asdfghjkl sekarang udah wayahnya tendang sama kaprodi,Positives
4503,aku ken kuliah offline,Positives
4504,samaa ken kuliah offline gamau kulon,Positives
4505,yaallah pgn kuliah offline,Positives
4506,can believe say this sabar kuliah offline biar sibukkin diri therefore could move easily,Positives
4507,kuliah offline undur wkwkwk,Positives
4508,mau kuliah offline pliss,Positives
4509,agustus pliss kuliah offline pliss kuliah rumah bukan tambah pinter tambah bego iyaa,Positives
4510,kangen kuliah offline trus tag tagkan udinusngantuk,Positives
4511,gangerti udh kangen kuliah offline,Positives
4512,kuliah offline cape aku bego lama semester gaada materi masuk,Positives
4513,huum pgn sekolah offline,Positives
4514,ken sekolah offline gadapet tugas ama materi ajar kalo hehe,Positives
4515,kapan sekolah offline,Positives
4516,kapan sekolah offline anjir kapann,Positives
4517,kangen bgtt kangen gapernah ovt pas smp kangen temen nya kangen sekolah offline nya ken balik smp aja deh,Positives
4518,pls gue ken sekolah offline biar lebih serius trus main terus,Positives
4519,gue mau sekolah offline boarding,Positives
4520,doain dong biar capet sekolah offline,Positives
4521,pel mau sekolah offline,Positives
4522,gua kangen vibe sekolah offline lupa rasa ajar sekolah gmn,Positives
4523,kangen sekolah offline,Positives
4524,kak yoon aku pengin sekolah offline,Positives
4525,stress daftar sekolah online lebih ribet offline sihh,Positives
4526,ppkm bener cuma minggu doang usah panjang cang ken kuliah offline mati aja sekolah vokasi online,Positives
4527,bismillah sekolah offline,Positives
4528,bentar covid indo makin banyak allah ken kyk dulu sekolah offline,Positives
4529,sekolah offline please,Positives
4530,kapan sekolah offline gel online mulu,Positives
4531,bosen banget anjir kapan sih sekolah offline,Positives
4532,ken sekolah offline anjing astaghfirullah,Positives
4533,sekolah offline,Positives
4534,karna corona gak sii moga cepet balik sekolah offline,Positives
4535,allah dateng ajaib tiba tiba covid ilang dri indo cpek bat buset pen sekolah offline online mulu kaga kecantol materi otak hdee,Positives
4536,aku oingin sekolah offline malah tambah parah covidnyaa,Positives
4537,kalau sekolah gak jadi offline insyaallah aku bakal buka les les buat anak deh buat nambah nambah uang jajan moga beri sabar aja,Positives
4538,kopit kapan selesai sih mau sekolah offline,Positives
4539,sekolah offline kluar bebas tnpa masker,Positives
4540,udah pasti kapan sekolah offline,Positives
4541,sekolah offline orng zona item mengpusink,Positives
4542,tiap mau tatap muka zona merah mulu emng males sekolah offline gamau bego terus,Positives
4543,sekolah kalian offline,Positives
4544,nie sekolah beneran offline tgl sih,Positives
4545,tiap mau tatap muka zona merah mulu emng males sekolah offline gamau bego terus,Positives
4546,lebih kngen sekolah offline sie,Positives
4547,kangen sekolah offline,Positives
4548,rindu sekolah offline keluar masker,Positives
4549,plis banget aku sekolah offline biar dapet skill nye beneran,Positives
4550,sekolah offline keluar rumah main rumah temen,Positives
4551,sekolah offline,Positives
4552,rindu sekolah offline please bgt mah patuh protokol sehat sebel bgt sekolah jadi jadi,Positives
4553,plis kapan sekolah offline gue udah stress rumah mulu,Positives
4554,jadi sekolah offline sie,Positives
4555,dulu pas sekolah offline mandi kali sekarang hari sekali jadi gak rajin,Positives
4556,moga bulan juli pandemi cepat reda biar sekolah offline,Positives
4557,kasi bgt temen gue positif word padahal bentar sekolah offline,Positives
4558,ken suasana sekolah offline ngerasain bener bener anak sma ayo dong udahan pandemi nya takut nya keburu kls santai santai anjirt,Positives
4559,tahun sekolah offline kenal tata letak ruang ruang sekolah kalo offline kaya orang dongo trs adek kelas nanya ruang mana kak pdhl sama sama gatau hapal ngebayangin,Positives
4560,ken sekolah offline sumpah,Positives
4561,jujur aja capek online school sih rasa ajar apa sam guru sekolah cuma ngasih soal stress banget kalau online kalau mau offline nggak mungkin,Positives
4562,sebenernya aku ken offline aku ngerasa dapet ilmu lama sekolah online nilai turun gimana pandemi gin mau paksa tatap muka malah tambah lonjak kasus koped nya,Positives
4563,coba liat tahun depan kinclong kalo jadi sekolah offline,Positives
4564,capek banget sama covid udahan kek ken sekolah offline ken pergi luar kota,Positives
4565,capek banget sama covid udahan kek ken sekolah offline ken pergi luar kota,Positives
4566,duga sekolah offline omong kosong gapapa pak tunda aja sampe sarjana,Positives
4567,sekolah offline,Positives
4568,kapan sekolah offline plss butuh uang jajan bulan,Positives
4569,tiap mau tatap muka zona merah mulu emng males sekolah offline gamau bego terus,Positives
4570,tiap mau tatap muka zona merah mulu emng males sekolah offline gamau bego terus,Positives
4571,iya huhu pengeh nang aja rasa kangen banget sama sekolah offline,Positives
4572,apa sie masa jadi sekolah offline omg omg omg corona asu,Positives
4573,yeah anjing harap buat sekolah offline apa,Positives
4574,pake seragam soal sedih gajadi sekolah offline,Positives
4575,sby zona hitam kata klo gin tgl juli besok bakal sekolah offline anjrit,Positives
4576,makan siang kantin pulang sekolah biasa telat karna kerja kelompok hari jumat pulang cepet jam ganti buat ekskul kangen ngerasain capek karna sekolah offline huhu kangen event nya ofc karna asik banget gabikin bosen,Positives
4577,tiap mau tatap muka zona merah mulu emng males sekolah offline gamau bego terus,Positives
4578,moga aja deh sekolah offline tahun stress banget rumah lebih neng kalo ajar sekolah,Positives
4579,bocil kpn sih masuk sekolah offline nih udah juli,Positives
4580,moga cepet sekolah offline yaa,Positives
4581,tiap mau tatap muka zona merah mulu emng males sekolah offline gamau bego terus,Positives
4582,juga kangen sekolah offline,Positives
4583,huhuu hari habis sma hihh jadi pen sekolah offline ajaa,Positives
4584,pls mah ajg klo sekolah offline psti nabung bahkan beli album kyungsoo,Positives
4585,kangen sekolah offline lebih tepat,Positives
4586,kalo kondisi begini arti gue gajadi sekolah offline dong,Positives
4587,kalian masuk sekolah tgl brapaa gajadi offline yahh mengsedihh pdhl pgn bgt dpt duut jajan tiap hare,Positives
4588,mau sekolah offline,Positives
4589,sumpah mau sekolah offline,Positives
4590,kann kasus covid naik banget sekolah tetep nekat buat offline gpp aku kek bakal online sih buat wanti wanti aja,Positives
4591,sumpah mau sekolah offline,Positives
4592,kangen sekolah offline,Positives
4593,ken sekolah offline malah,Positives
4594,harap offline pas sekolah kalo covidnya lebih ganas gin gmn,Positives
4595,sekolah offline cuma omdo tai lah,Positives
4596,gajadi sekolah offline kasi adek gue bom ngerasain sekolah,Positives
4597,sekolah offline dpt duid dpt mukzizat,Positives
4598,mau sekolah offline bgt plis,Positives
4599,sma gua ngerasain sekolah offline gada tahun lupa gegara anda tofu lah gatau kek kesan gitu cuma bentar doang sekolah offline nya,Positives
4600,july moga jadi sekolah offline,Positives
4601,sekolah offline kapan sii gua lama online gada pasu,Positives
4602,sekolah offline dibatalin aku jadi bodoh,Positives
4603,ada harap sih buat sekolah offline,Positives
4604,cororong udahan dong plis aku sekolah offline,Positives
4605,sekolah offline tunda keburu jadi dokter,Positives
4606,selamat tinggal sekolah offline,Positives
4607,mau sekolah offline,Positives
4608,ken sekolah offline,Positives
4609,ngeselin anjir jadi ganggu sekolah offline,Positives
4610,insyaallah bentar sekolah offline,Positives
4611,moga beneran masuk sekolah offline huhuhu,Positives
4612,corona ilang jalan jalan lalu sekolah offline punya doi pertama kali sma duit banyak rezeki lancar sehat aamiin,Positives
4613,harap moga july sekolah offline takut punya tmn,Positives
4614,kalian juli sekolah offline engga,Positives
4615,sekolah gue dah offline tpi gatau dah masuk kapan,Positives
4616,plis gue pgn sekolah offline bgtt,Positives
4617,tuhan moga sekolah offline,Positives
4618,sekolah uda bulan sekolah offline masa online sii bentar allah,Positives
4619,aamiin allah biar sekolah offline,Positives
4620,bgt dah bener gak ada sekolah offline lama cuman diem rumah doang,Positives
4621,yaallah mau sekolah offline,Positives
4622,ppkm more like pepek ajg kapan sekolah offline asu,Positives
4623,semua jalan lancar sekolah offline,Positives
4624,gue mimpi sekolah offline gedung sekolah nya aneh kek kelas foodcourt terus gue pulang abis ajar pertama,Positives
4625,july moga cepet sekolah offline cape daring teruss,Positives
4626,allah gimana mau pinter pas sekolah offline aja males malesan sekolah online fugh,Positives
4627,moga juli sekolah offline plis sekolah offline aku pingin mpls plis,Positives
4628,pernah mikir gin sie kek dulu kece bgt sekolah offline trs bangun subuh abistu jam set udh otw sekolah trs klo ulang make google kek yauda bener ajar sekarang mah boro anjr jam set aja mas molor trs ulang gabisa klo liat google,Positives
4629,sekolah offline more happiness word cpt ilang,Positives
4630,covid ilang sekolah offline,Positives
4631,ken bgt sekolah offline biar jajan album,Positives
4632,sekolah offline,Positives
4633,moga besok sekolah offline please,Positives
4634,gatau deh pls butuh bgt sekolah offline,Positives
4635,july moga masuk sekolah offline yuk bulan amiinn,Positives
4636,mudah mudah bulan juli gue jarang nang mas crush peka sekolah jadi offline aminn,Positives
4637,aku mimpi sekolah offline plis kangen bgt hectic life,Positives
4638,kapan cvd ilang indonesia aing mau sekolah offline,Positives
4639,sekolah offline ken jadi ambis ajar,Positives
4640,harap besar gua corona cepat ilang bisa sekolah offline,Positives
4641,sekolah offline pls cape ngebego,Positives
4642,sekolah offline wishlist kabul smua,Positives
4643,sehat sekolah offline naik ranking beli album,Positives
4644,moga sekolah offline,Positives
4645,sekolah offline aamiin,Positives
4646,tuhan moga ntar masuk beneran sekolah offline,Positives
4647,ken sekolah offline kayak jeongwoo doyoung junghwan,Positives
4648,moga msup sma impi taun dpn sekolah offline nilai tinggi pls covid pergi knpsi aamiinn,Positives
4649,bismillah sekolah offline,Positives
4650,jadi kangen sekolah offline jam gin udh siap siap,Positives
4651,smoga sekolah offline,Positives
4652,moga sekolah offline,Positives
4653,lei bakal sekolah offline kelas,Positives
4654,ingin gua ini cuman ken sekolah offline then pas pensi gue nyanyi tonton banyak orang,Positives
4655,engga kok malah bagus turut nder gatau kapan sekolah offline,Positives
4656,ken sekolah offline,Positives
4657,welcome july bulan sekolah offline wuw,Positives
4658,hai july gue minta banyak cuma minta duit sama sekolah offline aja udah,Positives
4659,hehe benar renung aku ngapain aja bulan bahkan aku sejak awal udah anak rumah rindu banget sama sekolah offline,Positives
4660,moga sekolah offline bulan juli,Positives
4661,sekolah offline,Positives
4662,kapan sekolah offline huh,Positives
4663,sekolah offline jadi gak,Positives
4664,udah masuk bulan juli mungkin bakal sekolah offline duh gak yaa,Positives
4665,btw nih virus moga cepetan ngilang dah bumi cepetan balik sekolah kuliah offline gue stres njir wfh terus macem kagak punya temen buat ajak kesana kemari tertawa aamiin,Positives
4666,udah mau juli masih aja blm sekolah offline kgn temen temen,Positives
4667,calon anak sma ngerasain masuk sekolah offline temen bang nunggu bel pulang senior begayaan kantin,Positives
4668,allah ken sekolah offline lagi,Positives
4669,iya padahal kangen sekolah offline,Positives
4670,salah perintah kalau kasus tingkat karna anak sekolah gak ngapa nder jujur aku juga ken offline capek sama tahun belakang ajar rumah gak ngerti materi ada gak mungkin,Positives
4671,psbb gajadi sekolah offline yeayy,Positives
4672,thanks june moga bulan depan lebih baik bulan sekarang bismillah sekolah offline,Positives
4673,kangen sekolah offline,Positives
4674,lebih kangen sekolah offline lah,Positives
4675,moga cepet normal yaa bisa sekolah offline daerah sekarang zona merah,Positives
4676,gapapa sih lama sunti sklh akhir kali pas kls lama aman okay moga aja covid cepet reda sekolah sepenuh laksana offline aamiin,Positives
4677,capek sekolah online tuh rasa lebih siksa banding sekolah offline idk why rasa capek banget padahal online jelas jelas ulang bisa rebah,Positives
4678,ken sekolah offline biar gak galau galau mikirin gepeng,Positives
4679,moga juli beneran sekolah offline corona reda,Positives
4680,sekolah offline trs bnyak duit,Positives
4681,udah beli tas beli seragam baru jadi sekolah offline janco lah,Positives
4682,nah iyaa gua aja kalo keinget sekolah offline kek nang anjrr,Positives
4683,ken sekolah offline,Positives
4684,moga sekolah offline trs gue punya banyak temen sekolah baru,Positives
4685,moga juli sekolah offline aamiin,Positives
4686,iyaa aamiin moga cepat sekolah offline,Positives
4687,iyaa sabar moga deh jadi sekolah offline aminn,Positives
4688,sekolah offline,Positives
4689,ken banget banget banget sekolah offline kaya dulu,Positives
4690,apa aja bikin kangen sekolah offline,Positives
4691,pandemi akhir sekolah offline,Positives
4692,sekolah kira kira offline,Positives
4693,ken sekolah offline huhu,Positives
4694,gue tim les guru sekolah offline,Positives
4695,ken sekolah offline kangen takoyaki,Positives
4696,harap buat juni bulan lanjut moga ada kembali normal org gapake masker bisa sekolah offline gaada social distancing gaada psbb gaada larang mudik,Positives
4697,pls kali sekolah offline aja pls gamau download apps gue,Positives
4698,yaallah moga pas aku sma covid ilang biar sekolah offline biar fokus ajar,Positives
4699,sekolah gue jadi offline,Positives
4700,jaman sekolah offline dulu hari,Positives
4701,kangen sekolah kuliah offline,Positives
4702,mau libur nonton konser sekolah offline,Positives
4703,coroni ilang dong ajg gue mau ngerasain sekolah offline tmn tmn baru gue tai,Positives
4704,duh tempat zona merah huhuhu bye bye sekolah offline,Positives
4705,aku gasiap klo sekolah nya online sekolah kamu pernah udah coba offline,Positives
4706,sch kira kira vksin anak remaja kaya kapan laksana aku nyari berita nemu gitu sekolah offline,Positives
4707,kangen sekolah offline,Positives
